0    [main] INFO   - 	 === Sub-population #0 ===
203408 [main] INFO   - 	 Sorting...
211843 [main] INFO   - 	 Crossing over...
211847 [main] INFO   - 	 Sorting...
216574 [main] INFO   - 	 Culling...
216584 [main] INFO   - 	 Reporting...
216585 [main] INFO   - 	 gen=14, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
216585 [main] INFO   - 	 gen=14, median: fit=0.96071875;[6, 7, 12, 16, 17, 22, 24, 30, 36, 40, 43, 48, 3, 5, 14, 18, 20, 23, 27, 33, 37, 38, 44, 47, 1, 4, 10, 13, 19, 21, 28, 31, 34, 39, 42, 46, 2, 8, 9, 11, 15, 25, 26, 29, 32, 35, 41, 45]
216585 [main] INFO   - 	 Mutating...
216588 [main] INFO   - 	 Immigrating...
216589 [main] INFO   - 	 Sorting...
224993 [main] INFO   - 	 Crossing over...
224997 [main] INFO   - 	 Sorting...
229711 [main] INFO   - 	 Culling...
229721 [main] INFO   - 	 Reporting...
229722 [main] INFO   - 	 gen=15, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
229722 [main] INFO   - 	 gen=15, median: fit=0.961734375;[2, 9, 12, 15, 17, 22, 26, 34, 39, 40, 41, 46, 4, 7, 10, 14, 19, 20, 25, 28, 29, 35, 43, 47, 3, 6, 13, 18, 21, 24, 27, 33, 36, 37, 45, 48, 1, 5, 8, 11, 16, 23, 30, 31, 32, 38, 42, 44]
229722 [main] INFO   - 	 Mutating...
229725 [main] INFO   - 	 Immigrating...
229726 [main] INFO   - 	 Sorting...
238153 [main] INFO   - 	 Crossing over...
238156 [main] INFO   - 	 Sorting...
242874 [main] INFO   - 	 Culling...
242884 [main] INFO   - 	 Reporting...
242885 [main] INFO   - 	 gen=16, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
242885 [main] INFO   - 	 gen=16, median: fit=0.963;[4, 9, 10, 14, 18, 28, 29, 30, 34, 38, 41, 46, 2, 3, 7, 11, 20, 21, 26, 31, 32, 33, 42, 47, 1, 8, 12, 15, 17, 22, 25, 36, 39, 40, 43, 44, 5, 6, 13, 16, 19, 23, 24, 27, 35, 37, 45, 48]
242885 [main] INFO   - 	 Mutating...
242888 [main] INFO   - 	 Immigrating...
242889 [main] INFO   - 	 Sorting...
251328 [main] INFO   - 	 Crossing over...
251332 [main] INFO   - 	 Sorting...
256045 [main] INFO   - 	 Culling...
256055 [main] INFO   - 	 Reporting...
256056 [main] INFO   - 	 gen=17, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
256056 [main] INFO   - 	 gen=17, median: fit=0.964140625;[3, 11, 14, 15, 16, 21, 30, 36, 39, 40, 44, 45, 1, 4, 5, 13, 18, 23, 26, 27, 32, 35, 37, 47, 2, 9, 10, 19, 20, 22, 28, 31, 33, 34, 46, 48, 6, 7, 8, 12, 17, 24, 25, 29, 38, 41, 42, 43]
256056 [main] INFO   - 	 Mutating...
256059 [main] INFO   - 	 Immigrating...
256060 [main] INFO   - 	 Sorting...
264504 [main] INFO   - 	 Crossing over...
264508 [main] INFO   - 	 Sorting...
269233 [main] INFO   - 	 Culling...
269243 [main] INFO   - 	 Reporting...
269243 [main] INFO   - 	 gen=18, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
269243 [main] INFO   - 	 gen=18, median: fit=0.965125;[3, 5, 14, 16, 18, 23, 27, 30, 36, 37, 40, 47, 4, 6, 7, 13, 20, 28, 32, 33, 38, 39, 44, 46, 1, 8, 12, 17, 19, 21, 22, 29, 31, 34, 42, 48, 2, 9, 10, 11, 15, 24, 25, 26, 35, 41, 43, 45]
269244 [main] INFO   - 	 Mutating...
269247 [main] INFO   - 	 Immigrating...
269248 [main] INFO   - 	 Sorting...
277680 [main] INFO   - 	 Crossing over...
277684 [main] INFO   - 	 Sorting...
282403 [main] INFO   - 	 Culling...
282413 [main] INFO   - 	 Reporting...
282413 [main] INFO   - 	 gen=19, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
282414 [main] INFO   - 	 gen=19, median: fit=0.9661875;[2, 3, 7, 20, 21, 26, 28, 31, 32, 33, 40, 47, 1, 8, 14, 15, 17, 19, 25, 34, 36, 39, 44, 46, 5, 9, 10, 12, 13, 18, 22, 35, 37, 38, 42, 43, 4, 6, 11, 16, 23, 24, 27, 29, 30, 41, 45, 48]
282414 [main] INFO   - 	 Mutating...
282417 [main] INFO   - 	 Immigrating...
282418 [main] INFO   - 	 Sorting...
290835 [main] INFO   - 	 Crossing over...
290839 [main] INFO   - 	 Sorting...
295563 [main] INFO   - 	 Culling...
295574 [main] INFO   - 	 Reporting...
295574 [main] INFO   - 	 gen=20, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
295574 [main] INFO   - 	 gen=20, median: fit=0.967359375;[3, 5, 14, 16, 18, 23, 27, 30, 36, 37, 40, 47, 4, 6, 7, 13, 20, 25, 28, 31, 33, 38, 44, 46, 2, 11, 12, 15, 21, 22, 26, 29, 39, 41, 45, 48, 1, 8, 9, 10, 17, 19, 24, 32, 34, 35, 42, 43]
295574 [main] INFO   - 	 Mutating...
295578 [main] INFO   - 	 Immigrating...
295579 [main] INFO   - 	 Sorting...
303993 [main] INFO   - 	 Crossing over...
303997 [main] INFO   - 	 Sorting...
308719 [main] INFO   - 	 Culling...
308729 [main] INFO   - 	 Reporting...
308729 [main] INFO   - 	 gen=21, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
308730 [main] INFO   - 	 gen=21, median: fit=0.9679375;[1, 6, 8, 12, 18, 20, 25, 27, 28, 43, 44, 45, 2, 7, 11, 16, 21, 23, 26, 31, 35, 38, 39, 47, 5, 9, 10, 14, 15, 24, 30, 34, 36, 37, 42, 48, 3, 4, 13, 17, 19, 22, 29, 32, 33, 40, 41, 46]
308730 [main] INFO   - 	 Mutating...
308733 [main] INFO   - 	 Immigrating...
308734 [main] INFO   - 	 Sorting...
317158 [main] INFO   - 	 Crossing over...
317162 [main] INFO   - 	 Sorting...
321914 [main] INFO   - 	 Culling...
321924 [main] INFO   - 	 Reporting...
321924 [main] INFO   - 	 gen=22, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
321925 [main] INFO   - 	 gen=22, median: fit=0.96878125;[3, 4, 14, 16, 21, 25, 27, 29, 30, 40, 44, 47, 1, 7, 10, 17, 22, 26, 28, 32, 33, 37, 42, 45, 5, 6, 9, 11, 15, 19, 23, 31, 36, 39, 46, 48, 2, 8, 12, 13, 18, 20, 24, 34, 35, 38, 41, 43]
321925 [main] INFO   - 	 Mutating...
321928 [main] INFO   - 	 Immigrating...
321929 [main] INFO   - 	 Sorting...
330317 [main] INFO   - 	 Crossing over...
330321 [main] INFO   - 	 Sorting...
335061 [main] INFO   - 	 Culling...
335071 [main] INFO   - 	 Reporting...
335072 [main] INFO   - 	 gen=23, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
335072 [main] INFO   - 	 gen=23, median: fit=0.96946875;[1, 4, 15, 16, 22, 23, 24, 32, 34, 39, 45, 48, 3, 9, 10, 11, 13, 21, 27, 35, 38, 40, 41, 43, 2, 7, 8, 12, 17, 20, 26, 31, 33, 36, 37, 47, 5, 6, 14, 18, 19, 25, 28, 29, 30, 42, 44, 46]
335072 [main] INFO   - 	 Mutating...
335076 [main] INFO   - 	 Immigrating...
335077 [main] INFO   - 	 Sorting...
343517 [main] INFO   - 	 Crossing over...
343520 [main] INFO   - 	 Sorting...
348250 [main] INFO   - 	 Culling...
348263 [main] INFO   - 	 Reporting...
348264 [main] INFO   - 	 gen=24, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
348264 [main] INFO   - 	 gen=24, median: fit=0.970890625;[1, 5, 6, 14, 21, 24, 28, 32, 34, 35, 43, 48, 4, 7, 15, 17, 18, 22, 30, 33, 36, 39, 40, 46, 2, 8, 9, 11, 19, 25, 26, 29, 31, 41, 44, 45, 3, 10, 12, 13, 16, 20, 23, 27, 37, 38, 42, 47]
348264 [main] INFO   - 	 Mutating...
348268 [main] INFO   - 	 Immigrating...
348269 [main] INFO   - 	 Sorting...
356730 [main] INFO   - 	 Crossing over...
356733 [main] INFO   - 	 Sorting...
361466 [main] INFO   - 	 Culling...
361476 [main] INFO   - 	 Reporting...
361477 [main] INFO   - 	 gen=25, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
361477 [main] INFO   - 	 gen=25, median: fit=0.971546875;[3, 5, 14, 16, 18, 23, 27, 30, 36, 37, 40, 47, 4, 6, 7, 9, 20, 24, 28, 31, 33, 38, 44, 46, 1, 11, 12, 13, 15, 17, 26, 35, 39, 41, 42, 43, 2, 8, 10, 19, 21, 22, 25, 29, 32, 34, 45, 48]
361477 [main] INFO   - 	 Mutating...
361481 [main] INFO   - 	 Immigrating...
361482 [main] INFO   - 	 Sorting...
369927 [main] INFO   - 	 Crossing over...
369931 [main] INFO   - 	 Sorting...
374668 [main] INFO   - 	 Culling...
374678 [main] INFO   - 	 Reporting...
374678 [main] INFO   - 	 gen=26, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
374679 [main] INFO   - 	 gen=26, median: fit=0.972140625;[3, 5, 14, 16, 18, 23, 27, 30, 36, 37, 40, 47, 4, 6, 7, 9, 20, 24, 28, 31, 33, 38, 44, 46, 1, 11, 12, 13, 15, 25, 26, 29, 35, 39, 42, 43, 2, 8, 10, 17, 19, 21, 22, 32, 34, 41, 45, 48]
374679 [main] INFO   - 	 Mutating...
374683 [main] INFO   - 	 Immigrating...
374684 [main] INFO   - 	 Sorting...
383150 [main] INFO   - 	 Crossing over...
383155 [main] INFO   - 	 Sorting...
387900 [main] INFO   - 	 Culling...
387910 [main] INFO   - 	 Reporting...
387911 [main] INFO   - 	 gen=27, highest: fit=0.987609375;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 20, 28, 33, 35, 40, 42, 47, 3, 8, 9, 10, 18, 19, 30, 32, 34, 37, 43, 46]
387911 [main] INFO   - 	 gen=27, median: fit=0.97278125;[4, 5, 12, 14, 21, 22, 27, 31, 36, 38, 39, 48, 1, 7, 13, 15, 23, 24, 25, 26, 29, 41, 44, 45, 2, 6, 11, 16, 17, 18, 20, 28, 35, 40, 42, 47, 3, 8, 9, 10, 19, 30, 32, 33, 34, 37, 43, 46]
387911 [main] INFO   - 	 Mutating...
387915 [main] INFO   - 	 Immigrating...
387916 [main] INFO   - 	 Sorting...
396407 [main] INFO   - 	 Crossing over...
396411 [main] INFO   - 	 Sorting...
401154 [main] INFO   - 	 Culling...
401165 [main] INFO   - 	 Reporting...
